OBJECTID,HUC12,Name,RarAqRankSW,RarAqSumSW,RarFish,RarAqAmph,RarAqRept,Shape__Area,Shape__Length
2893,180102100107,Knownothing Creek,4,0.396226,3,1,1,104228737.667969,49337.4656336924
2894,180102100105,Crawford Creek-South Fork Salmon River,4,0.377358,4,2,0,182021367.589844,72001.3960947439
2895,180102100404,Somes Creek-Salmon River,4,0.301887,4,1,0,73099398.4921875,45291.8993038268
2896,180102090603,Ukonom Creek,4,0.320755,3,2,0,151534875.878906,65774.8581459278
2897,180102100305,Lower Wooley Creek,4,0.377358,4,2,0,152444734.496094,90802.6497099103
2898,180102100302,Upper Wooley Creek,4,0.301887,4,1,0,186878455.011719,59176.5896944402
2899,180101100505,Pena Creek,3,0.264151,2,2,0,96223498.9375,61887.9600945401
2900,180101100103,Lake Mendocino-East Fork Russian River,3,0.226415,0,1,1,173349058.996094,87825.6752448129
2901,180101040504,Hayshed Creek-Middle Fork Eel River,3,0.264151,2,0,1,91072206.3828125,48330.5633452903
2902,180101040501,Williams Creek,4,0.339623,2,1,1,135882895.257812,60441.4922249194
2903,180201520102,Upper Beegum Creek,4,0.396226,3,1,1,132453439.378906,56869.7439033997
2904,180102120203,Carr Creek,2,0.132075,1,1,0,127322412.8125,49153.3729612376
2905,180201520201,Harrison Gulch-Middle Fork Cottonwood Creek,2,0.132075,1,1,0,165631760.132812,65471.5514261047
2906,180102110701,Rush Creek,5,0.45283,4,1,1,101798343.972656,64371.8048243878
2907,180102100203,South Russian Creek,4,0.339623,2,3,0,84898472.1601562,45507.455584951
2908,180102110101,North Fork Coffee Creek,1,0.075472,0,1,0,111563301.25,48145.8549911891
2909,180102080201,South Fork Scott River,4,0.339623,2,3,0,201877891.199219,70393.9432452846
2910,180102080503,Oro Fino Creek-Scott River,4,0.396226,3,1,1,183706808.492188,84455.540582648
2911,180102080205,Etna Creek,2,0.188679,2,1,0,124241974.289062,63811.071504371
2912,180102060904,Dutch Creek-Beaver Creek,4,0.301887,4,1,0,88254114.3085938,45714.3351801628
2913,180500050504,Bolinas Lagoon,5,0.490566,2,3,1,78990410.5351562,53176.6720270296
2914,180500050101,Kent Lake-Lagunitas Creek,5,0.415094,2,2,1,90297140.1523438,51493.8152917971
2915,180500020301,Upper Sonoma Creek,5,0.509434,1,4,1,190362227.34375,72090.6268327541
2916,180201620304,Soda Creek,3,0.226415,0,1,1,139083024.335938,69481.5744478538
2917,180201160408,Grizzly Creek-North Fork Cache Creek,1,0.075472,0,1,0,117484860.894531,68178.2623717105
2918,180201160403,Spanish Creek-North Fork Cache Creek,3,0.226415,0,1,1,77712720.4101562,43589.7067957936
2919,180201150403,Elk Creek,0,0,0,0,0,146242619.113281,61900.7095702633
2920,180201150402,Briscoe Creek,3,0.226415,0,1,1,228494584.015625,75448.0580544197
2921,180201150401,Stony Gorge Reservoir-Stony Creek,0,0,0,0,0,236900178.511719,95623.0410579111
2922,180201150302,Upper Grindstone Creek,0,0,0,0,0,143282733.136719,53974.480828536
2923,180201150304,Middle Grindstone Creek,0,0,0,0,0,131768446.484375,57309.2786935187
2924,180201560201,Middle Fork Elder Creek,0,0,0,0,0,81829076.5585938,46069.6577967771
2925,180201150502,Heifer Camp Creek,0,0,0,0,0,87809173.7421875,52051.704885049
2926,180201560502,Mill Creek,0,0,0,0,0,127391817.980469,73712.2696906147
2927,180201560503,Digger Creek-Thomes Creek,5,0.45283,4,1,1,260062966.082031,198327.703712024
2928,180201550302,Middle Red Bank Creek,1,0.056604,1,0,0,175076681.53125,88150.9757704307
2929,180201520303,Roaring River,2,0.169811,3,0,0,108114376.507812,65495.3880356059
2930,180201540106,South Fork Clear Creek-Clear Creek,5,0.45283,4,1,1,220543175.703125,90666.7071781848
2931,180102110703,Deadwood Creek-Trinity River,5,0.45283,4,1,1,99551976.2851562,55948.0253670763
2932,180102110505,Mooney Gulch-Trinity River,2,0.150943,0,0,1,118199243.390625,49644.5144882831
2933,180201540101,Stacey Creek-Clear Creek,1,0.075472,0,1,0,209004666.785156,78329.5482031166
2934,180201540102,East Fork Clear Creek-Clear Creek,4,0.301887,0,2,1,178350867.558594,57849.4255910414
2935,180102110202,Tangle Blue Creek,3,0.226415,0,1,1,100788930.03125,47249.3315266819
2936,180102110203,Picayune Creek-Trinity River,3,0.226415,0,3,0,181880198.488281,72633.3585200741
2937,180102080303,Lower Moffett Creek,2,0.169811,3,0,0,216760005.46875,92785.1880902838
2938,180102070201,Upper Willow Creek,2,0.150943,0,0,1,142650658.800781,60763.4931432086
2939,180102070202,Lower Willow Creek,2,0.150943,0,0,1,263271888.960938,96249.4795609325
2940,180102070502,Yreka Creek,4,0.339623,2,1,1,238125268.59375,80542.9208706441
2941,180102060704,Williams Creek-Klamath River,4,0.320755,3,0,1,126852572.410156,57941.2456762037
2942,180500060203,San Gregorio Creek,5,0.54717,3,3,1,128798197.578125,60419.7170041185
2943,180500060103,Lower Pescadero Creek,5,0.45283,4,3,0,124511696.601562,70053.637763385
2944,180500040903,Colma Creek-Frontal San Francisco Bay Estuaries,2,0.132075,1,1,0,131165589.664062,96126.0374628768
2945,180500041002,Oakland Inner Harbor-San Francisco Bay,1,0.113208,2,0,0,675642710.527344,331073.587661713
2946,180500020203,Dry Creek,3,0.207547,1,2,0,121877580.996094,65977.0389866671
2947,180500020402,Tulucay Creek-Frontal San Pablo Bay Estuaries,4,0.339623,2,1,1,144576975.515625,96366.158759829
2948,180201160503,Middle Bear Creek,3,0.226415,0,1,1,140408703.488281,66022.9239130363
2949,180201160701,Hamilton Creek-Cache Creek,3,0.226415,0,1,1,218243194.875,72305.0442451147
2950,180201040603,Antelope Creek,0,0,0,0,0,126381785.910156,72724.5810203287
2951,180201041201,Deadmans Reach-Sacramento River,4,0.320755,3,0,1,171122683.566406,85599.1324524985
2952,180201150504,Lower North Fork Stony Creek,1,0.075472,0,1,0,136290008.546875,88206.1449182515
2953,180201570302,Houghton Creek,0,0,0,0,0,95587347.2539062,72017.7545358192
2954,180201570306,Rice Creek-Burch Creek,2,0.188679,2,1,0,104635235.933594,102404.174707727
2955,180201560607,Rodeo Creek-Sacramento River,4,0.377358,4,0,1,132770516.648438,143303.63550662
2956,180201540202,East Fork Stillwater Creek,1,0.056604,1,0,0,73910427.890625,48223.534524534
2957,180201510303,Dry Creek,1,0.056604,1,0,0,86688719.8671875,53398.6432172076
2958,180200040501,Nosoni Creek-McCloud River,4,0.301887,0,2,1,198719878.996094,70970.578453185
2959,180200050303,North Salt Creek,4,0.301887,0,2,1,110102828.601562,49883.4123429235
2960,180200050202,Soda Creek,3,0.226415,0,3,0,132618658.308594,68972.196508628
2961,180102070401,Grass Lake,0,0,0,0,0,131683731.625,61918.4300504119
2962,180102070303,Middle Little Shasta River,2,0.188679,2,1,0,115738473.171875,60827.7266535164
2963,180102060701,Bogus Creek,2,0.169811,3,0,0,252660325.445312,83736.0827932251
2964,180600150305,Monterey Bay,5,0.773585,7,3,1,274362455.203125,283764.767481787
2965,180600150201,Bear Creek-San Lorenzo River,3,0.264151,2,2,0,209660103.804688,77542.4579640726
2966,180500030406,Permanente Creek-Frontal San Francisco Bay Estuaries,3,0.283019,1,3,0,99785115.3828125,53398.7399054337
2967,180500030403,Stevens Creek,4,0.358491,1,4,0,86085626.7539062,83373.4565910384
2968,180500040802,San Lorenzo Creek,3,0.207547,1,2,0,119118374.945312,92127.3632290643
2969,180500040502,South San Ramon Creek,3,0.226415,0,1,1,110997022.925781,58056.1084241306
2970,180500010201,San Ramon Creek,4,0.301887,0,2,1,213400326.84375,86058.5839295838
2971,180500040701,Agua Caliente Creek-Frontal San Francisco Bay Estuaries,4,0.301887,0,2,1,108776492.285156,45534.6162948974
2972,180500010104,Green Valley Creek,3,0.207547,1,2,0,91160518.71875,60673.2048470614
2973,180201630201,Union School Slough,0,0,0,0,0,127237526.367188,81109.6774214634
2974,180201041008,Smith Creek-Colusa Basin Drainage Canal,4,0.320755,3,0,1,221830811.851562,82877.8529984752
2975,180201040805,Elk Creek,0,0,0,0,0,72705836.7109375,49743.595506122
2976,180201041002,Buckeye Creek,1,0.075472,0,1,0,78533551.4570312,82634.5285481104
2977,180201570704,Murphy Slough-Sacramento River,2,0.169811,3,0,0,250122694.898438,101183.43615779
2978,180201580204,Dubock Slough-Little Butte Creek,3,0.207547,1,0,1,209102637.753906,83065.1962158296
2979,180201580301,Comanche Creek,3,0.207547,1,0,1,82201591.8789062,72588.1531512
2980,180201570503,Lower Big Chico Creek,4,0.396226,3,1,1,161856888.347656,124019.814044482
2981,180201560105,Lower Antelope Creek,3,0.226415,4,0,0,135827123.03125,69734.6957853024
2982,180201560604,Dye Creek,3,0.245283,3,1,0,186731969.628906,70177.9291229411
2983,180201510304,Middle Little Cow Creek,4,0.339623,2,1,1,167380321.644531,84630.8789412865
2984,180201540403,Lack Creek,0,0,0,0,0,113902253.054688,63736.5014564678
2985,180201530301,Baldwin Creek,2,0.132075,1,1,0,82098464.6484375,46486.7869502606
2986,180200031302,Flat Creek-Pit River Arm,3,0.226415,0,1,1,167033292.710938,76839.1681557841
2987,180200031008,Tunnel Reservoir-Pit River,5,0.509434,5,1,1,235429826.921875,98062.1343422961
2988,180200031102,Hatchet Creek,0,0,0,0,0,156479872.472656,91581.4166710994
2989,180200040205,Mud Creek,0,0,0,0,0,81685566.1289062,75079.042095894
2990,180200040204,Pilgrim Creek,0,0,0,0,0,164468061.597656,70273.5982666685
2991,180200040208,Star City Creek-McCloud River,1,0.075472,0,1,0,204227503.914062,119272.964310806
2992,180200040105,Dry Creek,2,0.132075,1,1,0,200507850.269531,79200.7449549727
2993,180102050302,Pleasant Valley,0,0,0,0,0,96446756.4023438,46565.4416192414
2994,180600051302,Tassajara Creek,3,0.207547,1,0,1,112169616.398438,48853.5975136787
2995,180600020302,Upper Llagas Creek,5,0.509434,1,4,1,119479997.644531,92024.6476086705
2996,180500040202,Upper Arroyo Las Positas,4,0.377358,0,3,1,110978483.464844,54223.8039870156
2997,180400030907,Markley Canyon-San Joaquin River,5,0.735849,5,2,2,133703920.335938,70502.7050390556
2998,180400030603,Brushy Creek,3,0.207547,1,2,0,67412793.1796875,46891.2491546979
2999,180201610402,Natomas Main Drainage Canal-Sacramento River,5,0.584906,5,0,2,370506143.828125,106744.327476933
3000,180201590106,Prairie Creek-South Honcut Creek,0,0,0,0,0,107259324.730469,80406.0179973433
3001,180201580104,Clear Creek-Butte Creek,0,0,0,0,0,78036223.8320312,54809.9998987655
3002,180201560101,North Fork Antelope Creek,4,0.339623,2,1,1,185191043.828125,72379.455642161
3003,180200030905,Goose Creek,0,0,0,0,0,171614147.085938,63713.7815365569
3004,180200031004,Rock Creek-Pit River,4,0.301887,4,1,0,179258623.679688,72316.0913148571
3005,180102050203,Red Rock Valley,0,0,0,0,0,195962531.628906,74667.8728222914
3006,180102041401,Sheep Camp Butte,0,0,0,0,0,227694193.125,113488.713975714
3007,180600060306,San Carpoforo Creek,5,0.509434,1,2,2,140753942.699219,61630.1098909192
3008,180600050601,San Miguel Creek-Nacimiento River,5,0.433962,1,3,1,176428449.382812,71131.4381326689
3009,180600050603,Stony Creek-Nacimiento River,3,0.226415,0,1,1,131138662.9375,84803.9551424303
3010,180600051306,Paloma Creek-Piney Creek,2,0.132075,1,1,0,168313527.164062,72708.7945197731
3011,180600051202,Upper Chalone Creek,5,0.45283,0,4,1,127415459.035156,64288.2631947999
3012,180600150101,Mud Creek-Gabilan Creek,4,0.358491,1,2,1,113106210.085938,58869.4355700691
3013,180600051505,Johnson Creek,2,0.150943,0,2,0,188049351.65625,70922.5831149578
3014,180600020606,Lower Tres Pinos Creek,5,0.433962,1,3,1,112744958.050781,71705.9767772487
3015,180600020206,Lower Pacheco Creek,4,0.358491,1,2,1,139693262.214844,56380.2286427869
3016,180400020502,Ingram Creek,0,0,0,0,0,191391684.839844,74747.3014412486
3017,180400030205,Town of French Camp-San Joaquin River,3,0.226415,4,0,0,194640240.515625,97267.8623267826
3018,180400030404,Pixley Slough,3,0.226415,0,1,1,71722357.34375,77297.9407027437
3019,180400121102,Murphy Creek-Mokelumne River,5,0.754717,4,3,2,258511353.820312,176507.861185233
3020,180201630701,Lake Greenhaven-Sacramento River,5,0.415094,6,1,0,235337054.378906,123654.807574759
3021,180201251003,Brooks Creek-Yuba River,4,0.320755,3,0,1,123927837.847656,101009.279552285
3022,180201250903,Lower Dry Creek,3,0.207547,1,0,1,181358712.257812,86962.9278376249
3023,180201250804,Slacks Ravine-Deer Creek,2,0.188679,2,1,0,98050758.1796875,77765.7520571789
3024,180201210802,Berry Creek,2,0.150943,0,0,1,82631385.6484375,45964.6645951253
3025,180201230705,Brush Creek-Middle Fork Feather River,4,0.377358,0,3,1,151221073.820312,87292.8570980339
3026,180201210801,French Creek,4,0.301887,0,2,1,183608210.992188,63655.5662846299
3027,180201230702,Little North Fork of Middle Fork Feather River,3,0.226415,0,1,1,203328717.890625,83357.0011157863
3028,180201210602,Bucks Creek,3,0.226415,0,3,0,196437629.292969,72440.4440433018
3029,180201570201,Gurnsey Creek,2,0.132075,1,1,0,89645447.0859375,46066.8032394292
3030,180201210103,Louse Creek-North Fork Feather River,2,0.150943,0,2,0,90612141.4492188,76368.2691661599
3031,180201210404,Marian Creek-Frontal Lake Almanor,3,0.207547,1,2,0,200718904.730469,114527.594921449
3032,180200030702,Lost Creek,0,0,0,0,0,152830420.335938,64955.4843674535
3033,180102040904,Tule Lake Valley-Lost River,1,0.113208,2,0,0,169461226.316406,61445.9916166882
3034,180600060408,Villa Creek,4,0.339623,2,1,1,74760994.015625,57458.7181168395
3035,180600050604,El Piojo Creek,0,0,0,0,0,64509109.5820312,42963.5447246406
3036,180600050606,Salmon Creek-Nacimiento River,2,0.150943,0,0,1,177074458.785156,85013.3642030387
3037,180600050709,Harris Creek,0,0,0,0,0,64890348.8359375,46970.3317482699
3038,180600050710,San Antonio Reservoir-San Antonio River,1,0.056604,1,0,0,249573542.394531,123855.156911017
3039,180600050803,Hames Creek,0,0,0,0,0,177529601.375,81031.4035500958
3040,180600050707,Sam Jones Canyon-San Antonio River,5,0.433962,1,3,1,181821537.105469,88317.5349504299
3041,180600051104,Coyote Canyon-Salinas River,1,0.056604,1,0,0,147690902.761719,72063.0264084549
3042,180600051004,Lower San Lorenzo Creek,4,0.301887,0,0,2,115622110.902344,70456.5405240802
3043,180600051003,Middle San Lorenzo Creek,0,0,0,0,0,160350233.316406,64835.8702710812
3044,180600051002,Upper San Lorenzo Creek,1,0.075472,0,1,0,118454467.796875,61767.5387990776
3045,180400140201,Bitterwater Canyon,0,0,0,0,0,103025300.304688,56605.4793483478
3046,180400010402,Mercey Creek,2,0.150943,0,2,0,93798360.046875,51606.893148962
3047,180400100703,Town of Oakdale-Stanislaus River,4,0.301887,4,1,0,113790712.773438,82256.6936532724
3048,180400510104,Long Gulch-Rock Creek,2,0.150943,0,2,0,181787011.359375,95674.4164933015
3049,180400030401,Upper Bear Creek,2,0.150943,0,2,0,84185205.7148438,59383.4586513715
3050,180400130604,Indian Creek-Cosumnes River,1,0.075472,0,1,0,159743619.0625,90666.5284209451
3051,180201110103,Antelope Creek,4,0.396226,3,1,1,64210507.3671875,52458.3683188471
3052,180201290701,Greenwood Creek,3,0.226415,0,1,1,109301092.894531,59858.4333723734
3053,180201250507,Grizzly Creek-Middle Yuba River,3,0.226415,0,1,1,174918789.070312,95913.7763834972
3054,180201250703,Rock Creek-South Yuba River,4,0.301887,0,2,1,150283226.488281,70197.3687628344
3055,180201260103,Little Bear Creek-Bear River,4,0.301887,0,2,1,152842514.582031,112274.300865517
3056,180201250401,Canyon Creek,3,0.226415,0,3,0,266818726.148438,111827.963639339
3057,180201230703,South Branch Middle Fork Feather River,2,0.150943,0,2,0,143736618.0625,74198.189714962
3058,180201230506,Onion Valley Creek,2,0.150943,0,2,0,84900609.7695312,52438.4319869172
3059,180201210403,Mud Creek-Frontal Lake Almanor,2,0.150943,0,2,0,103095951.945312,89942.9146298346
3060,180201210205,Rock Creek,0,0,0,0,0,137874469.785156,63799.5259380054
3061,180800030202,Squaw Valley-Pine Creek,0,0,0,0,0,102684991.53125,59952.7919015639
3062,180200030605,Grass Valley,0,0,0,0,0,164244211.546875,55165.7829457303
3063,180200030104,Russell Dairy Creek,0,0,0,0,0,140313728.222656,70685.8765166346
3064,180200030101,Sheep Valley,0,0,0,0,0,164791417.003906,66953.7576503899
3065,180200021502,Rush Creek,1,0.056604,1,0,0,179733365.695312,72846.8286046489
3066,180200021203,Town of Canby-Pit River,1,0.056604,1,0,0,279756183.945312,125637.33384455
3067,180600060703,Pismo Creek,4,0.339623,2,1,1,146630480.25,78933.5465702555
3068,180600060501,Los Osos Creek,2,0.132075,1,1,0,89144212.390625,46701.3960325155
3069,180600050204,Atascadero Creek,3,0.283019,1,1,1,77921433.671875,56086.3489904595
3070,180600050802,Portuguese Canyon-Salinas River,3,0.283019,1,1,1,205209838.085938,116944.307743074
3071,180600051102,Pine Creek,0,0,0,0,0,156957809.101562,63458.9767765843
3072,180600050502,Upper Big Sandy Creek,0,0,0,0,0,131622097.113281,78896.1051099586
3073,180400140301,Los Pinos Creek,0,0,0,0,0,84276272.3515625,47051.7666952479
3074,180400140302,Larious Creek,3,0.226415,0,1,1,74983063.9648438,46610.8239488211
3075,180600020501,Clear Creek-San Benito River,5,0.433962,1,1,2,217752978.78125,81212.8377310906
3076,180300090901,Tumey Gulch,0,0,0,0,0,124450748.625,68287.3556281522
3077,180400012003,Moreno Gulch,4,0.301887,0,0,2,545807684.890625,137287.639578614
3078,180400012101,Sand Slough-San Joaquin River,5,0.509434,1,2,2,149599032.699219,112427.810719411
3079,180400011805,Deep Slough-Bear Creek,5,0.415094,2,2,1,203509204.257812,136974.386112977
3080,180400011604,South Slough-Deadman Creek,4,0.377358,0,3,1,223274881.125,147421.894379787
3081,180400020201,Mustang Creek 666 Dam,1,0.075472,0,1,0,69302818.8046875,57337.3446649576
3082,180400110306,North Gulch-Calaveras River,4,0.320755,3,2,0,74494966.3398438,66748.9390552333
3083,180400510202,Martells Creek,0,0,0,0,0,70625983.7539062,46583.0578438385
3084,180400110303,Cosgrove Creek,2,0.132075,1,1,0,89582301.8046875,58385.5349714187
3085,180400110204,Murray Creek,0,0,0,0,0,114503887.609375,75290.3889264336
3086,180400110105,Lower San Antonio Creek,0,0,0,0,0,89786518.703125,79358.6068818975
3087,180400130404,Spanish Creek-Middle Fork Cosumnes River,2,0.150943,0,2,0,203188337.28125,89159.1605686855
3088,180201290502,Brush Creek-South Fork American River,5,0.471698,3,2,1,194914470.503906,85857.3612228266
3089,180201250801,Scotts Flat Reservoir-Deer Creek,2,0.150943,0,0,1,87646608.0273438,53626.5103569291
3090,180201280106,Humbug Creek-North Fork American River,2,0.150943,0,2,0,157169273.546875,74972.4995132226
3091,180201230501,Long Valley Creek,0,0,0,0,0,114735697.546875,52799.1202278862
3092,180201220402,Middle Lights Creek,1,0.075472,0,1,0,97341518.3046875,53066.0179411012
3093,180800030702,Gold Run Creek,0,0,0,0,0,105937633.855469,54792.2135035733
3094,180800030801,Baxter Creek,0,0,0,0,0,187843789.777344,84118.7657151584
3095,180200020701,Ingall Swamp,0,0,0,0,0,143858982.652344,70190.1475991094
3096,180200020803,Lower Canyon Creek,0,0,0,0,0,73017715.59375,65263.0610708502
3097,180102040101,Deer Hill Reservoir,0,0,0,0,0,82068255.5429688,46886.4184206847
3098,180600080602,Upper Santa Maria River,5,0.433962,1,3,1,155338263.007812,70699.4110078536
3099,180600070501,Arroyo Seco,3,0.226415,0,1,1,92074718.6484375,54506.7534942569
3100,180600050304,Upper Huerhuero Creek,1,0.075472,0,1,0,140760676.183594,88321.741596986
3101,180600050104,San Margarita Lake-Salinas River,3,0.226415,0,1,1,92494772.9804688,60989.847511913
3102,180600040401,Indian Creek,0,0,0,0,0,188345249.792969,104663.703329128
3103,180600050101,Pozo Creek,1,0.075472,0,1,0,73931538.0507812,45426.0500410533
3104,180600040402,McMillan Canyon-Estrella River,2,0.150943,0,0,1,144941726.65625,74641.3162448814
